year,age,sex,exposure,deaths,mortality_rate,age_group
1992,35,Female,251882,189.919028,7.54e-4,35-44
1992,35,Male,253252.04,404.95001196,0.001599,35-44
1992,36,Female,244707.11,177.90206897,7.27e-4,35-44
1992,36,Male,245221.16,418.10207779999996,0.001705,35-44
1992,37,Female,243601.86,188.06063591999998,7.72e-4,35-44
1992,37,Male,243246.87,397.95187932,0.001636,35-44
1992,38,Female,237720.65,199.92306664999998,8.41e-4,35-44
1992,38,Male,236805.18,414.88267536,0.001752,35-44
1992,39,Female,228831.32,224.02586228,9.79e-4,35-44
1992,39,Male,227533.97,407.05827233,0.001789,35-44
1992,40,Female,221177.91,209.89783659,9.49e-4,35-44
1992,40,Male,220837.84,452.05505848,0.002047,35-44
1992,41,Female,218345.01,236.03095581,0.001081,35-44
1992,41,Male,218500.36,435.03421676,0.001991,35-44
1992,42,Female,213360.08,262.00617823999994,0.001228,35-44
1992,42,Male,213953.69,433.89808331999996,0.002028,35-44
1992,43,Female,211084.54,253.93470162000003,0.001203,35-44
1992,43,Male,211742.61,528.93303978,0.002498,35-44
1992,44,Female,208533.63,276.93266064,0.001328,35-44
1992,44,Male,209849.59,523.99442623,0.002497,35-44
1992,45,Female,208440.12,348.92876087999997,0.001674,45-54
1992,45,Male,210275.76,558.91297008,0.002658,45-54
1992,46,Female,183728.03,325.01488507,0.001769,45-54
1992,46,Male,185759.11,531.0852954899999,0.002859,45-54
1992,47,Female,171358.5,382.9862475,0.002235,45-54
1992,47,Male,173598.7,535.0311934,0.003082,45-54
1992,48,Female,165272.31,395.99245476,0.002396,45-54
1992,48,Male,167540.84,607.00046332,0.003623,45-54
1992,49,Female,160775.08,395.02437155999996,0.002457,45-54
1992,49,Male,162982.26,650.9511464400001,0.003994,45-54
1992,50,Female,151005.18,433.98888731999995,0.002874,45-54
1992,50,Male,152848.13,648.99315998,0.004246,45-54
1992,51,Female,145741.81,407.05687532999997,0.002793,45-54
1992,51,Male,146926.95,698.04993945,0.004751,45-54
1992,52,Female,136145.89,452.00435480000004,0.00332,45-54
1992,52,Male,137215.92,730.9492058400001,0.005327,45-54
1992,53,Female,133548.81,500.94158631,0.003751,45-54
1992,53,Male,134300.44,825.0076029200001,0.006143,45-54
1992,54,Female,128576.62,483.96239768,0.003764,45-54
1992,54,Male,128942.48,831.93688096,0.006452,45-54
1992,55,Female,125664.37,525.02573786,0.004178,55-64
1992,55,Male,125244.91,926.93757891,0.007401,55-64
1992,56,Female,125231.29,601.9868110299999,0.004807,55-64
1992,56,Male,124484.71,1056.99967261,0.008491,55-64
1992,57,Female,123321.23,634.98101327,0.005149,55-64
1992,57,Male,122433.73,1190.0558555999999,0.00972,55-64
1992,58,Female,121266.05,710.98285115,0.005863,55-64
1992,58,Male,120318.65,1208.9617951999999,0.010048,55-64
1992,59,Female,124094.21,719.00185274,0.005794,55-64
1992,59,Male,122584.09,1355.04453086,0.011054,55-64
1992,60,Female,124708.4,878.9448031999999,0.007048,55-64
1992,60,Male,122545.7,1533.046707,0.01251,55-64
1992,61,Female,124664.91,930.99754788,0.007468,55-64
1992,61,Male,121049.4,1692.0285132000001,0.013978,55-64
1992,62,Female,124003.59,1006.04112567,0.008113,55-64
1992,62,Male,118751.87,1855.97297623,0.015629,55-64
1992,63,Female,120999.66,1035.99908892,0.008562,55-64
1992,63,Male,113821.74,1841.97721842,0.016183,55-64
1992,64,Female,120234.47,1202.94587235,0.010005,55-64
1992,64,Male,110957.45,2068.0249531,0.018638,55-64
1992,65,Female,119020.46,1192.94207058,0.010023,65-74
1992,65,Male,107363.72,2075.98488992,0.019336,65-74
1992,66,Female,119635.58,1365.99905244,0.011418,65-74
1992,66,Male,104884.29,2350.03740174,0.022406,65-74
1992,67,Female,118536.92,1519.99892516,0.012823,65-74
1992,67,Male,101357.76,2451.0333523199997,0.024182,65-74
1992,68,Female,115547.63,1590.05093643,0.013761,65-74
1992,68,Male,96517.21,2482.0365723600003,0.025716,65-74
1992,69,Female,113575.71,1662.9755458200002,0.014642,65-74
1992,69,Male,93005.95,2699.032669,0.02902,65-74
1992,70,Female,112453.72,1803.98257624,0.016042,65-74
1992,70,Male,90296.46,2873.9557288800006,0.031828,65-74
1992,71,Female,107967.86,2027.9603143800002,0.018783,65-74
1992,71,Male,85220.15,3004.0102874999993,0.03525,65-74
1992,72,Female,99673.89,2084.97843102,0.020918,65-74
1992,72,Male,77117.33,3021.99681071,0.039187,65-74
1992,73,Female,89938.6,1928.0137682000002,0.021437,65-74
1992,73,Male,68054.66,2783.9800312800003,0.040908,65-74
1992,74,Female,83235.69,2013.97075524,0.024196,65-74
1992,74,Male,61766.44,2894.00477976,0.046854,65-74
1992,75,Female,80189.89,2323.98320209,0.028981,75-84
1992,75,Male,58315.71,3000.9847523099997,0.051461,75-84
1992,76,Female,78299.96,2338.97640512,0.029872,75-84
1992,76,Male,55625.79,3106.97850045,0.055855,75-84
1992,77,Female,76129.45,2617.0259731999995,0.034376,75-84
1992,77,Male,52816.18,3218.98772246,0.060947,75-84
1992,78,Female,71912.04,2729.9967745199997,0.037963,75-84
1992,78,Male,48515.95,3283.99613955,0.067689,75-84
1992,79,Female,65963.71,2904.9758246900005,0.044039,75-84
1992,79,Male,43339.01,3314.00407767,0.076467,75-84
1992,80,Female,58440.45,2841.0240363,0.048614,75-84
1992,80,Male,36935.46,3164.00230998,0.085663,75-84
1992,81,Female,53176.88,3005.0254888,0.05651,75-84
1992,81,Male,32391.52,2976.00329152,0.091876,75-84
1992,82,Female,48674.24,2940.9949292799997,0.060422,75-84
1992,82,Male,28485.86,2889.00743534,0.101419,75-84
1992,83,Female,43854.96,2881.00774224,0.065694,75-84
1992,83,Male,24466.19,2754.01221116,0.112564,75-84
1992,84,Female,39406.37,2952.9951486900004,0.074937,75-84
1992,84,Male,20995.76,2518.0005010399996,0.119929,75-84
1992,85,Female,34545.16,2936.9949580400003,0.085019,85+
1992,85,Male,17414.1,2340.9948771,0.134431,85+
1992,86,Female,30365.39,2860.99668041,0.094219,85+
1992,86,Male,14568.89,2122.00253517,0.145653,85+
1992,87,Female,26460.22,2798.98853182,0.105781,85+
1992,87,Male,12265.17,1980.99666738,0.161514,85+
1992,88,Female,22691.59,2665.98952592,0.117488,85+
1992,88,Male,10090.6,1789.0028364000002,0.177294,85+
1992,89,Female,19174.72,2552.99891968,0.133144,85+
1992,89,Male,8121.12,1580.0045016,0.194555,85+
1992,90,Female,15651.28,2207.00264408,0.141011,85+
1992,90,Male,6289.69,1311.00411453,0.208437,85+
1992,91,Female,12897.9,2110.999293,0.16367,85+
1992,91,Male,4828.9,1086.0002944,0.224896,85+
1992,92,Female,10368.02,1875.99990682,0.180941,85+
1992,92,Male,3612.34,912.0002551200001,0.252468,85+
1992,93,Female,8153.09,1574.00294304,0.193056,85+
1992,93,Male,2660.17,659.99881768,0.248104,85+
1992,94,Female,6442.37,1380.9993179399999,0.214362,85+
1992,94,Male,1931.21,533.00044153,0.275993,85+
1992,95,Female,4972.85,1158.99728525,0.233065,85+
1992,95,Male,1386.08,405.00148736,0.292192,85+
1992,96,Female,3731.82,992.9999838,0.26609,85+
1992,96,Male,983.28,360.00044016,0.366122,85+
1992,97,Female,2629.22,778.9984477,0.296285,85+
1992,97,Male,687.65,277.99832845,0.404273,85+
1992,98,Female,1863.18,616.0008452400001,0.330618,85+
1992,98,Male,481.93,178.00132743,0.369351,85+
1992,99,Female,1290.04,451.99905504000003,0.350376,85+
1992,99,Male,332.39,135.99869806,0.409154,85+
1992,100,Female,897.34,332.99928464,0.371096,85+
1992,100,Male,209.83,90.99865474,0.433678,85+
1993,0,Female,191144.07,1067.92191909,0.005587,0
1993,0,Male,201602.47,1378.9608948,0.00684,0
1993,1,Female,197371.6,72.040634,3.65e-4,1-4
1993,1,Male,207258.46,113.992153,5.5e-4,1-4
1993,2,Female,199179.26,51.985786860000005,2.61e-4,1-4
1993,2,Male,209237.89,65.90993535000001,3.15e-4,1-4
1993,3,Female,199747.06,38.950676699999995,1.95e-4,1-4
1993,3,Male,209461.17,72.05464248000001,3.44e-4,1-4
1993,4,Female,193199.14,38.06023058,1.97e-4,1-4
1993,4,Male,202359.89,54.030090630000004,2.67e-4,1-4
1993,5,Female,187929.02,46.042609899999995,2.45e-4,5-14
1993,5,Male,196737.16,37.97027188,1.93e-4,5-14
1993,6,Female,189813.41,29.041451730000002,1.53e-4,5-14
1993,6,Male,198731.93,25.040223179999998,1.26e-4,5-14
1993,7,Female,192074.34,29.00322534,1.51e-4,5-14
1993,7,Male,201735.17,37.92621196,1.88e-4,5-14
1993,8,Female,192423.76,24.052970000000002,1.25e-4,5-14
1993,8,Male,202793.37,44.006161289999994,2.17e-4,5-14
1993,9,Female,191606.69,18.01102886,9.4e-5,5-14
1993,9,Male,201763.76,25.018706240000004,1.24e-4,5-14
1993,10,Female,190629.55,20.9692505,1.1e-4,5-14
1993,10,Male,200844.18,27.91734102,1.39e-4,5-14
1993,11,Female,191182.31,20.07414255,1.05e-4,5-14
1993,11,Male,201256.94,31.999853459999997,1.59e-4,5-14
1993,12,Female,192310.06,33.07733032,1.72e-4,5-14
1993,12,Male,202312.51,48.959627420000004,2.42e-4,5-14
1993,13,Female,190397.02,31.034714259999998,1.63e-4,5-14
1993,13,Male,200913.89,39.981864110000004,1.99e-4,5-14
1993,14,Female,188285.11,41.98757953,2.23e-4,5-14
1993,14,Male,199281.01,69.94763451,3.51e-4,5-14
1993,15,Female,185951.01,47.04560553000001,2.53e-4,15-24
1993,15,Male,197088.08,91.05469296,4.62e-4,15-24
1993,16,Female,187078.1,67.9093503,3.63e-4,15-24
1993,16,Male,197790.99,109.97179043999999,5.56e-4,15-24
1993,17,Female,190195.14,74.93688516,3.94e-4,15-24
1993,17,Male,201236.2,192.9855158,9.59e-4,15-24
1993,18,Female,189969.47,78.07745217,4.11e-4,15-24
1993,18,Male,200302.52,206.91250316,0.001033,15-24
1993,19,Female,187989.27,78.01554705,4.15e-4,15-24
1993,19,Male,197564.17,240.04046655,0.001215,15-24
1993,20,Female,191068.47,72.03281319,3.77e-4,15-24
1993,20,Male,200082.1,203.0833315,0.001015,15-24
1993,21,Female,195097.88,69.06464952,3.54e-4,15-24
1993,21,Male,203000.53,206.04553795,0.001015,15-24
1993,22,Female,205559.08,92.91270415999999,4.52e-4,15-24
1993,22,Male,212768.46,228.08778912,0.001072,15-24
1993,23,Female,206438.15,69.98253285,3.39e-4,15-24
1993,23,Male,213028.78,218.99358584,0.001028,15-24
1993,24,Female,206584.82,78.91540124000001,3.82e-4,15-24
1993,24,Male,212594.66,227.05109688,0.001068,15-24
1993,25,Female,208524.49,75.0688164,3.6e-4,25-34
1993,25,Male,213543.68,231.05426176,0.001082,25-34
1993,26,Female,215926.54,77.08577478000001,3.57e-4,25-34
1993,26,Male,220994.1,245.9664333,0.001113,25-34
1993,27,Female,228726.02,93.09149014,4.07e-4,25-34
1993,27,Male,234008.64,248.0491584,0.00106,25-34
1993,28,Female,246701.29,93.00638633,3.77e-4,25-34
1993,28,Male,252561,283.878564,0.001124,25-34
1993,29,Female,255050.83,128.03551665999998,5.02e-4,25-34
1993,29,Male,261322.25,364.02189425,0.001393,25-34
1993,30,Female,261065.47,122.96183637,4.71e-4,25-34
1993,30,Male,266713.93,349.12853437,0.001309,25-34
1993,31,Female,260494.75,139.88568075,5.37e-4,25-34
1993,31,Male,265642.32,328.0682652,0.001235,25-34
1993,32,Female,262575.78,162.00925626000003,6.17e-4,25-34
1993,32,Male,266928.8,368.89560159999996,0.001382,25-34
1993,33,Female,260413.05,152.0812212,5.84e-4,25-34
1993,33,Male,263008.23,410.02983057,0.001559,25-34
1993,34,Female,259123.06,147.95926726,5.71e-4,25-34
1993,34,Male,261227.15,404.11840105,0.001547,25-34
1993,35,Female,255945.57,167.90029392,6.56e-4,35-44
1993,35,Male,257626.3,424.05288979999995,0.001646,35-44
1993,36,Female,252510.14,215.8961697,8.55e-4,35-44
1993,36,Male,253418.6,468.06415419999996,0.001847,35-44
1993,37,Female,245631.59,192.08390338,7.82e-4,35-44
1993,37,Male,245635.83,437.96868489,0.001783,35-44
1993,38,Female,244147.92,229.01074896000003,9.38e-4,35-44
1993,38,Male,243739.04,454.08583152000006,0.001863,35-44
1993,39,Female,238651.51,222.90051034,9.34e-4,35-44
1993,39,Male,237028.3,446.0872606,0.001882,35-44
1993,40,Female,229397.23,244.99624164,0.001068,35-44
1993,40,Male,227648.25,445.05232875,0.001955,35-44
1993,41,Female,221631.84,240.02728272,0.001083,35-44
1993,41,Male,220572.94,530.03677482,0.002403,35-44
1993,42,Female,218356.32,286.92020448,0.001314,35-44
1993,42,Male,218326.22,494.07223586,0.002263,35-44
1993,43,Female,213532.31,291.89866777,0.001367,35-44
1993,43,Male,213626.4,503.09017199999994,0.002355,35-44
1993,44,Female,211217.17,283.03100780000005,0.00134,35-44
1993,44,Male,211439.6,526.9074832,0.002492,35-44
1993,45,Female,209028.08,332.98173144,0.001593,45-54
1993,45,Male,209786.82,546.91423974,0.002607,45-54
1993,46,Female,208913.08,395.05463428,0.001891,45-54
1993,46,Male,210122.13,650.95835874,0.003098,45-54
1993,47,Female,183712.7,354.0143729,0.001927,45-54
1993,47,Male,184970.62,637.03881528,0.003444,45-54
1993,48,Female,171189.48,331.93640172,0.001939,45-54
1993,48,Male,172759.43,613.98701422,0.003554,45-54
1993,49,Female,165367.76,399.03240488000006,0.002413,45-54
1993,49,Male,166849.23,721.9566182100001,0.004327,45-54
1993,50,Female,160870.74,435.9597054,0.00271,45-54
1993,50,Male,162263.38,663.98175096,0.004092,45-54
1993,51,Female,151211.15,425.05454265000003,0.002811,45-54
1993,51,Male,152098.55,736.00488345,0.004839,45-54
1993,52,Female,145625.06,464.98081658,0.003193,45-54
1993,52,Male,146145.71,785.97162838,0.005378,45-54
1993,53,Female,136337.13,457.95641967,0.003359,45-54
1993,53,Male,136474.35,802.0597549500001,0.005877,45-54
1993,54,Female,133764.39,495.06200739,0.003701,45-54
1993,54,Male,133686.96,889.95409272,0.006657,45-54
1993,55,Female,129022.66,531.96042718,0.004123,55-64
1993,55,Male,128417.07,938.98561584,0.007312,55-64
1993,56,Female,125721.27,577.0606293000001,0.00459,55-64
1993,56,Male,124637,1021.026304,0.008192,55-64
1993,57,Female,125304.97,627.02606988,0.005004,55-64
1993,57,Male,123781.34,1117.00281216,0.009024,55-64
1993,58,Female,123372.43,664.9773977,0.00539,55-64
1993,58,Male,121763.85,1169.05472385,0.009601,55-64
1993,59,Female,121298.62,756.0542984599999,0.006233,55-64
1993,59,Male,119479.51,1352.0301351599999,0.011316,55-64
1993,60,Female,123876.37,881.00874344,0.007112,55-64
1993,60,Male,121709.04,1405.98283008,0.011552,55-64
1993,61,Female,124447.13,915.05974689,0.007353,55-64
1993,61,Male,121478.25,1629.9951585,0.013418,55-64
1993,62,Female,124297.92,975.98726784,0.007852,55-64
1993,62,Male,119805.51,1756.94780415,0.014665,55-64
1993,63,Female,123640.21,1155.04684182,0.009342,55-64
1993,63,Male,117255.38,1901.99951898,0.016221,55-64
1993,64,Female,120381.56,1199.0003376,0.00996,55-64
1993,64,Male,112222.43,2028.9815343999996,0.01808,55-64
1993,65,Female,119345.26,1289.04815326,0.010801,65-74
1993,65,Male,109116.89,2255.00964874,0.020666,65-74
1993,66,Female,117930.61,1401.0156468,0.01188,65-74
1993,66,Male,105181.41,2305.99723284,0.021924,65-74
1993,67,Female,118384.12,1471.98814808,0.012434,65-74
1993,67,Male,102539.54,2536.00790328,0.024732,65-74
1993,68,Female,117153.13,1604.997881,0.0137,65-74
1993,68,Male,98875.99,2673.01351366,0.027034,65-74
1993,69,Female,113848.41,1840.01800242,0.016162,65-74
1993,69,Male,93871.84,2694.0279361599996,0.028699,65-74
1993,70,Female,111784.3,1891.0550031000002,0.016917,65-74
1993,70,Male,90124.7,2798.0114362,0.031046,65-74
1993,71,Female,110310.59,2065.0142448,0.01872,65-74
1993,71,Male,87214.45,3154.0233698,0.036164,65-74
1993,72,Female,105796.83,2154.9756302700002,0.020369,65-74
1993,72,Male,82032.96,3180.0076944,0.038765,65-74
1993,73,Female,97355.15,2402.04361595,0.024673,65-74
1993,73,Male,73931.82,3190.97128302,0.043161,65-74
1993,74,Female,87559.84,2127.9667915200002,0.024303,65-74
1993,74,Male,64848.08,3071.98324576,0.047372,65-74
1993,75,Female,80845.01,2195.02286651,0.027151,75-84
1993,75,Male,58619.11,3015.01530374,0.051434,75-84
1993,76,Female,77619.94,2468.0036122399997,0.031796,75-84
1993,76,Male,55079.33,3169.98067949,0.057553,75-84
1993,77,Female,75547.29,2655.03395976,0.035144,75-84
1993,77,Male,52279.5,3205.988058,0.061324,75-84
1993,78,Female,73280.9,2928.9642920999995,0.039969,75-84
1993,78,Male,49379.55,3417.01548045,0.069199,75-84
1993,79,Female,68876.05,3103.0038046000004,0.045052,75-84
1993,79,Male,45127,3376.9887909999998,0.074833,75-84
1993,80,Female,61624.43,3155.97193359,0.051213,75-84
1993,80,Male,38793.8,3252.0066664,0.083828,75-84
1993,81,Female,55409.45,2994.9915914,0.054052,75-84
1993,81,Male,33777.96,3181.00560504,0.094174,75-84
1993,82,Female,50179.38,3203.00000478,0.063831,75-84
1993,82,Male,29373.69,3118.9865252699997,0.106183,75-84
1993,83,Female,45619.91,3168.98704815,0.069465,75-84
1993,83,Male,25522.69,3029.00732651,0.118679,75-84
1993,84,Female,40804.29,3178.9806253200004,0.077908,75-84
1993,84,Male,21718.69,2652.0040798299997,0.122107,75-84
1993,85,Female,36346.54,3207.0006103600003,0.088234,85+
1993,85,Male,18491.76,2529.0070646399995,0.136764,85+
1993,86,Female,31557.66,3049.98472368,0.096648,85+
1993,86,Male,15156.77,2281.00294438,0.150494,85+
1993,87,Female,27418.06,2979.9866872200005,0.108687,85+
1993,87,Male,12425.39,2098.99628192,0.168928,85+
1993,88,Female,23577.89,2843.9886696900003,0.120621,85+
1993,88,Male,10282.67,1867.00382656,0.181568,85+
1993,89,Female,20003.26,2697.99970228,0.134878,85+
1993,89,Male,8377.26,1624.9957630200001,0.193977,85+
1993,90,Female,16646.22,2480.00379426,0.148983,85+
1993,90,Male,6659.45,1265.0024842,0.189956,85+
1993,91,Female,13448.94,2153.99567934,0.160161,85+
1993,91,Male,5090.85,1186.99785855,0.233163,85+
1993,92,Female,10878.9,1949.9993094,0.179246,85+
1993,92,Male,3800.9,902.9988175000001,0.237575,85+
1993,93,Female,8531.35,1838.00257535,0.215441,85+
1993,93,Male,2815.51,797.9999993000001,0.28343,85+
1993,94,Female,6559.93,1510.00404698,0.230186,85+
1993,94,Male,2021.34,561.00068226,0.277539,85+
1993,95,Female,5118.7,1242.9995145,0.242835,85+
1993,95,Male,1430.04,456.99931283999996,0.319571,85+
1993,96,Female,3874.69,1065.0011680900002,0.274861,85+
1993,96,Male,997.24,344.99916695999997,0.345954,85+
1993,97,Female,2794.99,832.00144324,0.297676,85+
1993,97,Male,675.11,263.99838995,0.391045,85+
1993,98,Female,1929.89,611.00124411,0.316599,85+
1993,98,Male,460.32,196.99992816,0.427963,85+
1993,99,Female,1323.01,468.00023439,0.353739,85+
1993,99,Male,314.76,131.99995692,0.419367,85+
1993,100,Female,900.21,329.00064891,0.365471,85+
1993,100,Male,210.89,108.99828561,0.516849,85+
1994,0,Female,187636.73,1043.07258207,0.005559,0
1994,0,Male,198101.92,1375.02542672,0.006941,0
1994,1,Female,192234.07,87.08203371,4.53e-4,1-4
1994,1,Male,202347.8,99.95981319999999,4.94e-4,1-4
1994,2,Female,198033.02,48.91415593999999,2.47e-4,1-4
1994,2,Male,207871.91,71.09219322,3.42e-4,1-4
1994,3,Female,200044.84,43.0096406,2.15e-4,1-4
1994,3,Male,209862.22,66.94604818,3.19e-4,1-4
1994,4,Female,200712.96,45.96326784,2.29e-4,1-4
1994,4,Male,210467.4,54.0901218,2.57e-4,1-4
1994,5,Female,194079.83,37.06924753,1.91e-4,5-14
1994,5,Male,203542.73,40.09791781,1.97e-4,5-14
1994,6,Female,189054.66,20.98506726,1.11e-4,5-14
1994,6,Male,198089.3,34.0713596,1.72e-4,5-14
1994,7,Female,190742.49,20.9816739,1.1e-4,5-14
1994,7,Male,199925.43,38.98545885,1.95e-4,5-14
1994,8,Female,193113.26,27.0358564,1.4e-4,5-14
1994,8,Male,203161.23,27.020443590000003,1.33e-4,5-14
1994,9,Female,193727.55,26.928129449999997,1.39e-4,5-14
1994,9,Male,204361.21,44.9594662,2.2e-4,5-14
1994,10,Female,192919.09,27.973268049999998,1.45e-4,5-14
1994,10,Male,203345.51,30.09513548,1.48e-4,5-14
1994,11,Female,192161.93,27.09483213,1.41e-4,5-14
1994,11,Male,202370.1,36.0218778,1.78e-4,5-14
1994,12,Female,192784.68,26.0259318,1.35e-4,5-14
1994,12,Male,202785.32,40.962634640000005,2.02e-4,5-14
1994,13,Female,193911.14,42.07871738,2.17e-4,5-14
1994,13,Male,204193.86,63.09590273999999,3.09e-4,5-14
1994,14,Female,192239.82,39.02468346,2.03e-4,5-14
1994,14,Male,203056.34,75.94307116,3.74e-4,5-14
1994,15,Female,190105.84,57.031752,3e-4,15-24
1994,15,Male,201643.94,85.90031844,4.26e-4,15-24
1994,16,Female,188089.7,59.0601658,3.14e-4,15-24
1994,16,Male,199417.82,137.99713144,6.92e-4,15-24
1994,17,Female,189034.02,58.97861424,3.12e-4,15-24
1994,17,Male,199993.12,177.99387679999998,8.9e-4,15-24
1994,18,Female,192524.78,62.955603059999994,3.27e-4,15-24
1994,18,Male,203228.55,205.05760694999998,0.001009,15-24
1994,19,Female,191899.16,58.91304212,3.07e-4,15-24
1994,19,Male,201847.49,237.97819070999998,0.001179,15-24
1994,20,Female,189647.57,81.92775024,4.32e-4,15-24
1994,20,Male,198318.31,205.06113254,0.001034,15-24
1994,21,Female,192606.63,62.982368009999995,3.27e-4,15-24
1994,21,Male,200516.23,219.96630431000003,0.001097,15-24
1994,22,Female,196603.52,68.02481792,3.46e-4,15-24
1994,22,Male,203506.32,218.97280032,0.001076,15-24
1994,23,Female,207273.2,67.9856096,3.28e-4,15-24
1994,23,Male,213535.22,216.95178352,0.001016,15-24
1994,24,Female,207964.79,64.05315532,3.08e-4,15-24
1994,24,Male,214055.08,205.92098696,9.62e-4,15-24
1994,25,Female,208209.89,82.03469666000001,3.94e-4,25-34
1994,25,Male,213489.14,238.04039110000005,0.001115,25-34
1994,26,Female,210154.21,76.91644086,3.66e-4,25-34
1994,26,Male,214463.31,220.89720930000001,0.00103,25-34
1994,27,Female,217453.2,75.021354,3.45e-4,25-34
